filename,n_nodes,mst_cost,mst_time_s,christofides_cost,christofides_time_s,total_time_s
1117,21,440.56373923416555,0.000566,436.57808824481054,0.000561,0.001127
1118,66,904.0565470356328,0.005624,933.9853656325223,0.011124,0.016748
1119,70,865.6495358714803,0.006350,838.5768677392549,0.013073,0.019423
1120,66,887.4795811191566,0.005522,916.5667410607721,0.011094,0.016616
1121,53,792.4006888629541,0.003641,802.9720259027465,0.005784,0.009425
1122,69,901.8194147407385,0.006133,880.9445662832704,0.012571,0.018704
1123,30,569.3766866522985,0.001107,640.0052876732867,0.001346,0.002453
1124,75,936.3489184495534,0.007391,913.9178475109195,0.016109,0.023499
1125,86,1070.6416568372172,0.009518,1144.1991262770566,0.023821,0.033338
1126,61,840.547869571585,0.004802,896.4292590166831,0.008804,0.013606
1127,81,957.1577086342637,0.008475,994.404818664454,0.020139,0.028615
1128,43,586.3081340859437,0.002285,689.898059328037,0.003327,0.005612
1129,77,927.3755635196608,0.007695,990.5507006688861,0.017093,0.024789
1130,34,664.0116529438632,0.001505,662.7500928015936,0.001827,0.003333
1131,91,1034.0564591888824,0.010737,1191.1194719508785,0.028186,0.038923
1132,63,848.1536170311608,0.005129,979.8520758119415,0.009697,0.014826
1133,37,519.732545244914,0.001787,752.7666731700191,0.002134,0.003921
1134,69,910.1318559856219,0.006184,990.1231934725105,0.012525,0.018709
1135,97,1109.067699069882,0.012259,1144.4819480128047,0.033648,0.045907
1136,81,967.6681681748619,0.008536,1027.2810466449218,0.019799,0.028336
1137,30,614.4010293401408,0.001176,636.040312302795,0.001270,0.002447
1138,62,880.0296666204663,0.005020,899.3825931661646,0.009234,0.014254
1139,27,582.8525910482227,0.000902,497.2790293370289,0.000978,0.001880
1140,58,836.2706088390589,0.004367,902.4082612625688,0.007586,0.011952
1141,25,465.55604459501257,0.000768,429.28057516329346,0.000767,0.001535
1142,73,813.4310308135717,0.006877,904.1181429933799,0.014054,0.020931
1143,47,708.4904653392335,0.002708,700.4104625766674,0.003986,0.006694
1144,68,827.0473673627693,0.005723,967.9187778028099,0.011508,0.017231
1145,85,1006.310504828294,0.009034,1181.8670294491824,0.021922,0.030956
1146,77,996.4466254204408,0.007377,1044.3915233950331,0.016458,0.023836
1147,40,728.8800062914065,0.001980,719.1299801075086,0.002712,0.004692
1148,92,1019.4073743069424,0.010569,986.3513610807888,0.027765,0.038334
1149,85,985.1000325430025,0.009006,1032.4416707021774,0.022086,0.031093
1150,24,505.7563615881821,0.000710,538.1355608998676,0.000666,0.001377
1151,79,1009.3915004645373,0.007767,1010.47217049115,0.017759,0.025526
1152,53,822.4218428868232,0.003505,847.3007519280504,0.005682,0.009186
1153,92,954.4329048318184,0.010568,981.7751462178776,0.027679,0.038248
1154,42,695.6398774258618,0.002184,785.3872047455118,0.003037,0.005222
1155,62,810.1088814277845,0.004993,819.934197149671,0.009187,0.014179
1156,86,1003.2562552460411,0.009622,1070.739075663098,0.023684,0.033306
1157,98,1001.2979694636297,0.012572,1086.070399261709,0.034653,0.047225
1158,23,462.8219136267885,0.000667,503.9513174526643,0.000595,0.001262
1159,70,935.1671339814932,0.006384,985.8904727235185,0.013152,0.019536
1160,36,709.1192759494293,0.001605,577.1539638546932,0.002147,0.003752
1161,98,1013.7907734783923,0.012441,1096.1718040920675,0.034283,0.046724
1162,95,1021.0371746093115,0.011294,1088.3152663491771,0.030334,0.041628
1163,68,873.8081174183329,0.005714,834.8362679712214,0.011437,0.017151
1164,67,834.0374636934988,0.005509,947.2963629169931,0.010947,0.016456
1165,91,1072.5567518181194,0.010348,1159.1188445896958,0.026645,0.036993
1166,54,763.0219815126067,0.003614,776.1343808835649,0.005952,0.009566
1167,46,857.8317690930271,0.002592,852.9355427528769,0.003846,0.006437
1168,22,451.0167428984372,0.000597,367.2143279348539,0.000534,0.001131
1169,72,880.6310709512209,0.006411,980.1150858534623,0.016336,0.022748
1170,57,763.9846367234229,0.004219,829.5324593825413,0.009969,0.014188
1171,43,790.6624313968113,0.002531,850.1235376126323,0.003381,0.005912
1172,49,881.7443904765569,0.003312,851.2619951868846,0.004868,0.008181
1173,63,847.9213232310817,0.005460,970.9914603526232,0.009972,0.015433
1174,46,755.9973872361134,0.002892,812.9486207210167,0.004026,0.006919
1175,81,914.2385747678431,0.008368,1007.1130240739565,0.019403,0.027771
1176,89,967.6037813884424,0.010011,957.1309911977055,0.025340,0.035351
1177,49,806.4712598058564,0.002991,759.0346865156657,0.004583,0.007574
1178,56,818.7477077849395,0.003916,705.9002164669722,0.006637,0.010552
1179,25,529.2717371678834,0.000763,481.1328451384399,0.000732,0.001496
1180,67,814.9646518445121,0.005572,788.0707465568669,0.011136,0.016708
1181,24,494.9445847586581,0.000719,417.8130780356007,0.000650,0.001369
1182,28,574.7890669037788,0.000962,582.3456288746515,0.000973,0.001935
1183,34,622.0924155367663,0.001407,588.448503285107,0.001725,0.003131
1184,40,700.348931320522,0.001958,743.3528471539153,0.002617,0.004576
1185,50,760.0609336838431,0.003083,698.010664578864,0.004867,0.007950
1186,37,664.4687771422514,0.001667,700.7336240353826,0.002099,0.003765
1187,86,1024.2365434750086,0.009220,926.7134869947745,0.022765,0.031985
1188,72,963.9511037608016,0.006453,913.4729982107237,0.013540,0.019994
1189,95,960.3526317041925,0.011329,1043.7126189118026,0.030339,0.041669
1190,85,923.1520261837733,0.009096,998.7773380953796,0.021903,0.030999
1191,30,587.1198509219456,0.001144,550.2422017617074,0.001233,0.002378
1192,28,622.0106462442398,0.000968,739.2620200172607,0.001014,0.001983
1193,62,777.218323891017,0.004750,900.5520339874003,0.008774,0.013523
1194,48,791.397132485404,0.002854,702.2124509556166,0.004274,0.007127
1195,86,1034.028546194868,0.009168,1123.1171876760905,0.022698,0.031866
1196,46,750.2984171690812,0.002623,915.7212271776966,0.003841,0.006464
1197,100,1057.5721283425653,0.012542,982.5456611096806,0.035496,0.048038
1198,65,856.3104660340351,0.005296,832.9452888967612,0.010148,0.015445
1199,69,892.748766023983,0.005874,921.4167807081373,0.012058,0.017933
1200,31,635.7942896148643,0.001190,510.9378354200645,0.001338,0.002528
1201,27,461.55140971321583,0.000889,510.10894066407843,0.000905,0.001794
1202,68,929.518305633031,0.005759,951.939761258355,0.011574,0.017333
1203,51,761.4825646440067,0.003255,764.0469189014105,0.005175,0.008430
1204,63,839.6498082244816,0.004936,863.0480662875063,0.010422,0.015358
1205,32,650.4835865725814,0.001259,691.887699361752,0.001508,0.002768
1206,89,1057.1609145113332,0.010110,1044.3416606236817,0.025488,0.035599
1207,40,712.2823312561926,0.001967,892.2873230814914,0.002633,0.004600
1208,57,885.1312345217185,0.004013,859.5262746891726,0.006965,0.010978
1209,70,886.1113937986893,0.006065,1034.4586101024834,0.012443,0.018508
1210,49,748.5642799731874,0.002966,829.2132242556395,0.004552,0.007518
1211,75,901.0963282462405,0.006972,1092.905776464982,0.015212,0.022183
1212,37,657.5173703303647,0.001683,565.109591751857,0.002094,0.003776
1213,89,962.928836586782,0.009925,933.2726028147808,0.025041,0.034966
1214,89,935.7398226805072,0.009895,1003.6650961666498,0.025024,0.034918
1215,54,810.7271803660926,0.003634,790.9065945691834,0.006018,0.009651
1216,35,655.5887960611876,0.001502,679.0779133617791,0.001831,0.003334
1217,42,636.364363328833,0.002168,598.8979956574082,0.003007,0.005176
1218,60,851.7990089291126,0.004459,815.619284755893,0.008018,0.012477
1219,98,993.4680596697956,0.012030,970.7573137497848,0.034197,0.046227
1220,63,873.7441184786726,0.004942,919.6148217498637,0.009586,0.014528
1221,20,544.5722314813247,0.000588,558.4918108311539,0.000532,0.001120
1222,78,947.9949025725642,0.007576,1094.9133250016655,0.017055,0.024631
1223,96,1086.9918152695095,0.011590,1150.6251127686528,0.031186,0.042776
1224,67,806.8779094966744,0.005590,821.9612984012198,0.011062,0.016652
1225,48,773.1903845280531,0.002831,706.9454001321104,0.004286,0.007118
1226,94,1017.5538423323047,0.011026,1029.528015001745,0.029724,0.040750
1227,58,834.3621629578671,0.004163,984.1791663246593,0.007397,0.011560
1228,90,1098.2653445347796,0.010120,1202.648883696814,0.026058,0.036177
1229,39,636.3402263556201,0.002222,734.0013508721321,0.002415,0.004637
1230,86,967.9515998841223,0.009176,964.8901058248304,0.022587,0.031763
1231,42,745.3973004273307,0.002200,763.704607624131,0.002989,0.005190
1232,66,843.8591113122832,0.005418,821.0934398452462,0.010599,0.016018
1233,21,511.6346990076205,0.000552,616.5362520618382,0.000481,0.001033
1234,25,565.9424656743886,0.000769,514.58791422554,0.000747,0.001516
1235,29,638.5227004387513,0.001082,586.0898975798162,0.001076,0.002158
1236,80,966.3964672031818,0.007958,1032.1031594657065,0.018509,0.026467
1237,45,699.6708406726816,0.002513,772.2660228750254,0.003678,0.006192
1238,69,891.5377092248441,0.005921,928.353886963989,0.012084,0.018005
1239,54,821.4651709352057,0.003612,911.834613135133,0.005978,0.009590
1240,64,914.0338942498599,0.005100,936.9485203560657,0.009676,0.014776
1241,83,1025.6517870202276,0.008970,960.3541069640988,0.020699,0.029668
1242,98,1073.5783286649212,0.012036,1100.311008281886,0.033196,0.045233
1243,64,837.7023775172057,0.005100,795.810720287178,0.009587,0.014687
1244,70,906.5303250411014,0.006067,986.5948670264288,0.012447,0.018514
1245,20,561.4548378712705,0.000499,576.3211706557531,0.000435,0.000934
1246,60,807.7746542960715,0.004439,768.4838407411842,0.008079,0.012518
1247,94,998.3748748909011,0.011052,1100.1020543097434,0.029578,0.040630
1248,67,883.7022054741562,0.005585,945.1852528743065,0.011094,0.016679
1249,79,971.3686066782345,0.007765,956.673352996096,0.017865,0.025631
1250,72,940.1093325266778,0.006508,1076.898292383177,0.013497,0.020005
1251,83,969.4947082921983,0.008568,922.8024985050153,0.020633,0.029202
1252,91,1118.2312271233106,0.010423,1071.0590259206106,0.027152,0.037576
1253,56,858.2046553437294,0.003882,937.5194413731432,0.006691,0.010573
1254,57,766.1088650921376,0.004032,731.2163459742599,0.007008,0.011040
1255,52,826.1752476698189,0.003340,841.9180103448298,0.005400,0.008740
1256,44,768.1203966139486,0.002391,718.2427447557614,0.003318,0.005710
1257,31,599.5971152590395,0.001179,583.4910135358757,0.001316,0.002495
1258,33,626.107378432022,0.001356,683.0962220312176,0.001600,0.002957
1259,74,958.3549350845584,0.006812,993.2772845055614,0.014709,0.021522
1260,41,684.2331061681908,0.002074,613.6621413863515,0.002734,0.004808
1261,97,944.7661187938711,0.011989,1146.0179541962495,0.032245,0.044234
1262,58,709.441732974767,0.004269,763.6880272364305,0.007403,0.011672
1263,31,574.5491871579005,0.001183,505.2877950274413,0.001294,0.002478
1264,53,851.3454982643784,0.003490,781.0753122853878,0.005620,0.009110
1265,52,785.8753215575211,0.003340,879.2117312527397,0.005416,0.008756
1266,70,916.815547864561,0.006111,960.1259070127816,0.012553,0.018663
1267,79,1034.602803083323,0.007796,1121.8860903060058,0.017701,0.025497
1268,36,639.9462083353374,0.001597,665.0232086042255,0.001976,0.003573
1269,60,888.7875826577034,0.004465,911.4580449078384,0.008014,0.012480
1270,46,729.4524874864126,0.002612,805.7083294677268,0.003851,0.006463
1271,50,771.6055091880671,0.003047,789.496191391094,0.004901,0.007948
1272,33,615.2326086328472,0.001333,624.7164579877548,0.001551,0.002884
1273,26,532.3969149626712,0.000823,493.53331310864104,0.000818,0.001642
1274,86,969.1937102430833,0.009243,1076.307573044094,0.025288,0.034532
1275,89,920.8251944600052,0.010059,1141.0449980852438,0.025220,0.035280
1276,85,1024.1297866042462,0.009135,1209.607905242308,0.022214,0.031350
1277,67,864.9510394315841,0.005609,890.4400386873135,0.011217,0.016826
1278,66,868.0005694064458,0.005489,923.8351210469244,0.010519,0.016008
1279,27,604.1941523214183,0.000912,475.0561899488844,0.000905,0.001817
1280,97,997.045344826777,0.011925,1022.0949623816111,0.032261,0.044187
1281,69,878.9884239827894,0.005939,921.3859193446633,0.012245,0.018184
1282,41,705.1894225839753,0.002123,773.402730421937,0.002855,0.004978
1283,24,564.0545442677617,0.000719,500.99548785687784,0.000673,0.001392
1284,90,942.5836806615657,0.010159,1033.6555757864044,0.025789,0.035948
1285,32,630.7211675802783,0.001270,681.7336613867121,0.001444,0.002714
1286,57,772.536138514274,0.004011,910.3049691198158,0.006915,0.010926
1287,36,497.3678561314873,0.001590,640.7128327994154,0.001952,0.003542
1288,51,747.40476807167,0.003189,702.5142450700329,0.005068,0.008256
1289,34,604.9457206968528,0.001408,605.4728840186843,0.001736,0.003144
1290,50,744.2450493049257,0.003062,785.9208817495411,0.004766,0.007828
1291,23,591.2835485123002,0.000645,564.3565096590459,0.000602,0.001246
1292,49,749.3717595637881,0.002941,803.0755245720799,0.004503,0.007445
1293,62,872.5716743670282,0.004800,887.5602464888589,0.009057,0.013858
1294,32,609.6697461555391,0.001278,505.31247388549104,0.001486,0.002764
1295,63,879.5086170351685,0.004932,874.0363868784539,0.009248,0.014179
1296,72,935.924616711296,0.006508,933.0543615174711,0.013584,0.020093
1297,78,946.366950311281,0.007720,929.5232243864313,0.017155,0.024875
1298,43,750.4778600719754,0.002275,696.2602220258508,0.003190,0.005466
1299,76,952.8348567943345,0.007170,995.639879503164,0.015937,0.023107
1300,67,912.9589126076155,0.005562,913.3142492580204,0.011140,0.016703
1301,80,972.0144841764926,0.007947,1027.2301081894864,0.018397,0.026344
1302,27,538.9208644397233,0.000900,628.32133205992,0.000978,0.001878
1303,54,669.9178273132485,0.003639,678.3980264627406,0.005967,0.009607
1304,24,466.2615597176258,0.000724,443.6888712033829,0.000687,0.001411
1305,67,843.8725049360567,0.005541,823.0998829589059,0.011023,0.016564
1306,81,891.6141232205979,0.008172,926.1305573797039,0.019069,0.027241
1307,21,471.7829705245766,0.000542,544.3904232334708,0.000477,0.001019
1308,36,595.2782999691003,0.001550,676.1585033790627,0.001915,0.003466
1309,86,956.4198653506677,0.009192,967.8427335377351,0.022787,0.031980
1310,70,819.5290369209243,0.006195,899.8866622149068,0.012487,0.018683
1311,22,567.1086928412938,0.000617,569.367072502567,0.000540,0.001157
1312,83,935.9751399953835,0.008748,944.0251902431944,0.020645,0.029393
1313,28,651.400875076603,0.000983,641.8752039798385,0.001003,0.001986
1314,96,1054.9247959920233,0.011661,1131.7048114565646,0.032235,0.043897
1315,72,911.6249419467316,0.006642,939.869886576412,0.013688,0.020330
1316,20,566.6069198630972,0.000512,558.8729751820352,0.000426,0.000938
1317,80,860.482971669265,0.008052,855.664420391252,0.018613,0.026665
1318,65,902.5135103497834,0.005298,906.6152552215534,0.010110,0.015408
1319,26,563.7288921038933,0.000842,587.1466063862899,0.000806,0.001648
1320,100,1019.5255804239777,0.012650,1083.9876268439143,0.035786,0.048437
1321,56,782.3071267479376,0.003932,769.5121872790914,0.006660,0.010592
1322,70,902.0814227575256,0.006193,981.470923327799,0.012948,0.019141
1323,100,1142.6206949362293,0.012577,1098.9972724429517,0.035367,0.047945
1324,96,1034.4354957190405,0.011606,1135.6290107698885,0.031292,0.042899
1325,58,814.8468390599704,0.004174,857.7605053442837,0.007373,0.011547
1326,80,929.1177896882042,0.007988,1068.7268378636852,0.018393,0.026381
1327,38,691.8163354323609,0.001751,763.8682261484107,0.002253,0.004004
1328,51,774.4248002658388,0.003201,885.5016935270068,0.005928,0.009129
1329,66,835.9117910497267,0.005447,956.2312844142506,0.010555,0.016003
1330,36,607.4767634256473,0.001600,653.794442397195,0.001972,0.003572
1331,42,653.7682107646926,0.002175,645.1825609987369,0.002958,0.005134
1332,97,971.2239617588937,0.011796,1099.6266646600097,0.032319,0.044115
1333,57,798.9146257076441,0.004031,737.4331651363912,0.006989,0.011020
1334,25,582.977469447955,0.000769,462.869754691854,0.000737,0.001507
1335,44,743.5775270185923,0.002391,706.4608433852912,0.003369,0.005761
1336,61,736.5330989263139,0.004601,706.3310657034616,0.008443,0.013043
1337,67,909.1710646824324,0.005656,941.2493730463193,0.011191,0.016848
1338,29,571.9225075941155,0.001043,611.1542481948832,0.001120,0.002163
1339,93,1088.5783730135402,0.010812,1104.0419119647381,0.028539,0.039351
1340,82,893.2348762548025,0.008450,1026.5722911933387,0.019914,0.028364
1341,55,724.0002018424975,0.003687,805.766000345159,0.006383,0.010070
1342,55,866.4183669880175,0.003744,818.3356678841066,0.006303,0.010048
1343,93,952.4407915632352,0.010884,917.3629406817314,0.028562,0.039446
1344,95,1019.3802986343319,0.011267,1050.0839235461945,0.030848,0.042115
1345,49,808.0531988209111,0.002993,804.0642833477214,0.004595,0.007589
1346,57,846.5111223114186,0.004014,871.9581015779407,0.006968,0.010983
1347,99,1126.169816985688,0.012254,1155.7686735495085,0.034377,0.046632
1348,85,953.9387049006122,0.009082,909.3831686894291,0.022070,0.031152
1349,66,913.7263215,0.005559,790.6391378989517,0.010613,0.016173
1350,61,832.3372163359004,0.004724,810.121740559504,0.008720,0.013443
